COMID,CAT_PPT_JAN1980,CAT_PPT_FEB1980,CAT_PPT_MAR1980,CAT_PPT_APR1980,CAT_PPT_MAY1980,CAT_PPT_JUN1980,CAT_PPT_JUL1980,CAT_PPT_AUG1980,CAT_PPT_SEP1980,CAT_PPT_OCT1980,CAT_PPT_NOV1980,CAT_PPT_DEC1980,filename
3917070,116.81,188.67,54.9,66.48,42.57,56.62,2.53,0,22.33,34.38,68.84,108.68,PPT1980_CAT_CONUS.zip
3917072,112.54,191.85,51.27,65.13,43.16,57.5,2.48,0,22.12,34.22,67.19,106.09,PPT1980_CAT_CONUS.zip
3917082,135.54,159.06,59.85,58.76,33.77,87.52,2.84,0,22.38,28.88,59.61,114.31,PPT1980_CAT_CONUS.zip
3917084,131.41,166.72,62.7,62.97,36.68,72.93,2.7,0,22.31,30.86,60.7,115.69,PPT1980_CAT_CONUS.zip
3917106,128.29,148.4,52.37,54.74,34.29,82.65,2.69,0,21.88,29.22,55.39,109.84,PPT1980_CAT_CONUS.zip
3917114,119.25,155.57,47.88,57.38,35.48,55.52,2.36,0,20.33,31.93,56.72,108.43,PPT1980_CAT_CONUS.zip
3917130,112.58,136.31,41.39,51.84,37.9,61.45,2.32,0.04,20.88,32.84,50.05,104.47,PPT1980_CAT_CONUS.zip
3917136,119.54,135.14,41.36,47.76,32.95,80.62,2.49,0,21.02,27.13,47.91,102.21,PPT1980_CAT_CONUS.zip
3917138,104.38,117.31,26.46,39.68,33.28,69.22,2.13,0,19.94,26.34,38.15,92.09,PPT1980_CAT_CONUS.zip
3917154,115.43,177.57,50.22,62.16,40.12,56.85,2.43,0,21.43,33.29,63.07,107.17,PPT1980_CAT_CONUS.zip
3917156,110.03,153.22,39.31,54.94,36.25,50.23,2.23,0,19.65,33.1,56.6,102.73,PPT1980_CAT_CONUS.zip
3917158,97.81,68.63,22.4,28.94,20.58,38.79,2.15,0,14.86,25.57,24.47,89.08,PPT1980_CAT_CONUS.zip
3917160,102.86,70.86,21.81,28.66,22.64,38.39,2.14,0,15.65,28.59,30.75,96.28,PPT1980_CAT_CONUS.zip
3917162,109.19,133.08,34.21,49.54,35.24,55.07,2.19,0.13,19.65,33.15,49.03,102.95,PPT1980_CAT_CONUS.zip
3917164,101.96,85.03,40.83,46.07,28.26,43.95,2.05,0,17.08,31.05,32.87,98.23,PPT1980_CAT_CONUS.zip
3917172,106.64,131.75,45.63,55.11,34.75,49.59,2.21,0,19.25,32.56,48.11,101.88,PPT1980_CAT_CONUS.zip
3917176,104.42,144.57,41.05,57.81,27.34,45.64,1.96,0.51,18.24,34.98,39.4,114.53,PPT1980_CAT_CONUS.zip
3917178,111.04,145.21,37.87,54.65,29.87,46.76,2.1,0.37,18.33,33.16,48.78,108.91,PPT1980_CAT_CONUS.zip
3917194,113.37,180.61,46.46,60.02,29.84,65.72,2.38,1.01,19.68,30.23,45.12,109.15,PPT1980_CAT_CONUS.zip
3917198,95.49,68.26,19.13,25.83,19.58,39.77,2.09,0,14.64,24.64,22.35,86.04,PPT1980_CAT_CONUS.zip
3917200,85.27,66.53,15.26,22.46,17.61,40.09,1.92,0,14.14,22.07,19.19,74.84,PPT1980_CAT_CONUS.zip
3917230,84.07,50.96,10.21,15.77,16.57,40.4,1.97,0,13.76,19.89,15.26,70.58,PPT1980_CAT_CONUS.zip
3917244,84.71,54.96,10.85,16.83,16.59,40.47,1.96,0,13.94,20.11,15.86,71.59,PPT1980_CAT_CONUS.zip
3917912,109.94,146.69,34.52,52.06,34.25,48.02,2.16,0.02,18.95,32.82,55.06,102.27,PPT1980_CAT_CONUS.zip
3917914,101.32,123.77,24.32,40.15,32.77,72.4,2.32,0,17.97,23.9,36.16,90.87,PPT1980_CAT_CONUS.zip
3917916,109.01,135.11,34.92,48.18,34.68,65.57,2.23,0.25,20.44,30.18,43.85,101.58,PPT1980_CAT_CONUS.zip
3917918,100.29,96.83,31.44,42.07,23.73,41.22,2.02,0.19,16.24,29.92,30.37,99.98,PPT1980_CAT_CONUS.zip
3917920,98.1,68.21,21.98,28.5,20.5,38.95,2.15,0,14.85,25.52,24.25,88.96,PPT1980_CAT_CONUS.zip
3917946,87.98,54.6,14.12,18.28,16.12,39.14,1.95,0,12.9,19.18,17.1,79.11,PPT1980_CAT_CONUS.zip
3917948,84.59,64.52,14.44,21.61,17.31,40.25,1.9,0,14.11,21.63,18.62,72.62,PPT1980_CAT_CONUS.zip
3917950,81.5,61.06,12.26,19.02,17.04,40.66,1.93,0,14.11,21.17,16.72,68.8,PPT1980_CAT_CONUS.zip
